name,longitude,latitude,issues,prov,key,scientificName,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,coordinateUncertaintyInMeters,continent,stateProvince,year,month,day,eventDate,modified,lastInterpreted,references,license,isInCluster,datasetName,recordedBy,identifiedBy,geodeticDatum,class,countryCode,country,rightsHolder,identifier,http://unknown.org/nick,informationWithheld,verbatimEventDate,collectionCode,gbifID,verbatimLocality,occurrenceID,taxonID,catalogNumber,institutionCode,eventTime,http://unknown.org/captive,identificationID,occurrenceRemarks,elevation,fieldNumber,eventRemarks,organismQuantity,organismQuantityType,institutionKey,collectionKey,preparations,habitat,institutionID,higherGeography,county,locality,language,type,ownerInstitutionCode,collectionID,higherClassification,identificationRemarks,networkKeys,projectId,infraspecificEpithet,locationID,individualCount,datasetID,nomenclaturalCode,georeferenceProtocol,endDayOfYear,organismID,startDayOfYear,accessRights,elevationAccuracy,otherCatalogNumbers,identificationVerificationStatus,locationAccordingTo,locationRemarks,georeferencedDate,recordNumber,georeferencedBy,georeferenceVerificationStatus,footprintWKT,previousIdentifications,identificationQualifier,georeferenceSources,typeStatus,dynamicProperties,higherGeographyID,verbatimElevation,verbatimCoordinateSystem,georeferenceRemarks,disposition,http://unknown.org/recordID,rights,taxonRemarks,lifeStage,http://unknown.org/recordEnteredBy,typifiedName,vernacularName,depth,location
"Ashmunella levettei (Bland, 1882)",-110.354308,31.472368,"cdc,gass84,ambinst",gbif,2451532543,"Ashmunella levettei (Bland, 1882)",3ee66eb3-4786-4bda-b7f1-c145b1a57a6b,a42867f0-813a-11dc-82e0-b8a03c50a862,6fdcfa44-e2fb-44e3-876d-7cf0e1f8bc9d,US,DWC_ARCHIVE,2023-02-15T22:00:45.342+00:00,2023-02-15T22:07:04.314+00:00,152,96710dc8-fecb-440d-ae3e-c34ae8a9616f,PRESERVED_SPECIMEN,PRESENT,2295874,1,52,225,1456,2624,2295855,2295874,2295874,"Ashmunella levettei (Bland, 1882)",Animalia,Mollusca,Stylommatophora,Polygyridae,Ashmunella,Ashmunella levettei,Ashmunella,levettei,SPECIES,ACCEPTED,NE,NA,NA,NORTH_AMERICA,Arizona,1960,3,21,1960-03-21,2022-05-24T11:24:35.000+00:00,2023-02-15T22:07:04.314+00:00,https://invertebase.org/portal/collections/individual/index.php?occid=3157769,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,NA,"Walton, Munroe",NA,WGS84,Gastropoda,US,United States of America,NA,3157769,NA,NA,NA,Mollusk,2451532543,NA,5e77cf41-2646-46a6-b478-a29ad42690fd,7641,157865,DMNH,NA,NA,NA,ex Walton-781,NA,NA,NA,NA,NA,NA,NA,Dry - 11,NA,NA,NA,Cochise County,"Garden Canyon, Huachuca Mountains, 4.3 mi up canyon",NA,NA,NA,b4ef45b3-f205-46cf-abc3-3fee350f89ba,Organism|Animalia|Mollusca|Gastropoda|Heterobranchia|Tectipleura|Euthyneura|Eupulmonata|Stylommatophora|Polygyridae|Ashmunella,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,778af242-fe94-47c9-b8f9-7d0a9848fe6e,http://creativecommons.org/publicdomain/zero/1.0/,"Orig. levettei bifurca, P & F",NA,NA,NA,NA,NA,31.472368/-110.354308/NA
"Ashmunella levettei (Bland, 1882)",-110.3167,31.4167,"gass84,osiic,incomis,inmafu",gbif,1065167559,"Ashmunella levettei (Bland, 1882)",005eb8d8-ed94-41be-89cf-e3115a9058e4,7b8aff00-a9f8-11d8-944b-b8a03c50a862,3b84ff5b-79ce-427c-acb7-b4004e160f66,US,EML,2023-04-24T19:06:08.949+00:00,2023-04-24T19:10:30.109+00:00,304,7b8aff00-a9f8-11d8-944b-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,2295874,1,52,225,1456,2624,2295855,2295874,2295874,"Ashmunella levettei (Bland, 1882)",Animalia,Mollusca,Stylommatophora,Polygyridae,Ashmunella,Ashmunella levettei,Ashmunella,levettei,SPECIES,ACCEPTED,NE,NA,4011,NORTH_AMERICA,Arizona,1960,3,2,1960-03-02,2023-03-01T13:54:00.000+00:00,2023-04-24T19:10:30.109+00:00,NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,NA,"M. L. Walton, G. A. Solem",NA,WGS84,Gastropoda,US,United States of America,The Field Museum of Natural History,76e47df1-9826-410f-96a1-1b08c296b5e5,NA,NA,NA,Invertebrate Zoology,1065167559,NA,76e47df1-9826-410f-96a1-1b08c296b5e5,NA,NA,FMNH,NA,NA,NA,NA,NA,AS-98122,NA,NA,NA,e71f36f1-e271-4720-a604-3c5a1418e7aa,NA,NA,NA,FMNH,"North America, USA, Arizona, Cochise, 5475ft: 4.5 mi up Ramsey Canyon from highway, Huachuca Mountains, S slope under rocks. [LL]",Cochise,"4.5 mi up Ramsey Canyon from highway, Huachuca Mountains, S slope under rocks",NA,NA,FMNH,Invertebrate Zoology,Animalia Mollusca Gastropoda Stylommatophora Polygyridae,NA,,NA,NA,bc55529e-a6d8-41f5-97e1-bf4de2cef170,99,invertebrates-10-Apr-2023,ICZN,GeoLocate,62,448733,62,https://www.fieldmuseum.org/about/copyright-information,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.4167/-110.3167/NA
"Ashmunella levettei (Bland, 1882)",-110.2898,31.46253,"cdc,gass84,ambinst",gbif,2451524988,"Ashmunella levettei (Bland, 1882)",3ee66eb3-4786-4bda-b7f1-c145b1a57a6b,a42867f0-813a-11dc-82e0-b8a03c50a862,6fdcfa44-e2fb-44e3-876d-7cf0e1f8bc9d,US,DWC_ARCHIVE,2023-02-15T22:00:45.342+00:00,2023-02-15T22:07:03.973+00:00,152,96710dc8-fecb-440d-ae3e-c34ae8a9616f,PRESERVED_SPECIMEN,PRESENT,2295874,1,52,225,1456,2624,2295855,2295874,2295874,"Ashmunella levettei (Bland, 1882)",Animalia,Mollusca,Stylommatophora,Polygyridae,Ashmunella,Ashmunella levettei,Ashmunella,levettei,SPECIES,ACCEPTED,NE,NA,NA,NORTH_AMERICA,Arizona,1960,4,21,1960-04-21,2022-05-24T11:24:41.000+00:00,2023-02-15T22:07:03.973+00:00,https://invertebase.org/portal/collections/individual/index.php?occid=3149057,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,NA,"Jackson, Ralph",NA,WGS84,Gastropoda,US,United States of America,NA,3149057,NA,NA,NA,Mollusk,2451524988,NA,808cd185-0628-42b7-8f3a-a3de1a1ad7e8,7641,162982,DMNH,NA,NA,NA,ex Jackson 5398,NA,NA,NA,NA,NA,NA,NA,Dry - 2,NA,NA,NA,Cochise County,"Ramsey Canyon, Huachuca Mountains",NA,NA,NA,b4ef45b3-f205-46cf-abc3-3fee350f89ba,Organism|Animalia|Mollusca|Gastropoda|Heterobranchia|Tectipleura|Euthyneura|Eupulmonata|Stylommatophora|Polygyridae|Ashmunella,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18b7125e-23ee-4cc8-a144-e8e9f4f28331,http://creativecommons.org/publicdomain/zero/1.0/,"Orig. levettei angigyra, Pillsbry",NA,NA,NA,NA,NA,31.46253/-110.2898/NA
"Ashmunella levettei (Bland, 1882)",-110.347674,31.472902,"cdc,gass84,ambinst",gbif,2451526684,"Ashmunella levettei (Bland, 1882)",3ee66eb3-4786-4bda-b7f1-c145b1a57a6b,a42867f0-813a-11dc-82e0-b8a03c50a862,6fdcfa44-e2fb-44e3-876d-7cf0e1f8bc9d,US,DWC_ARCHIVE,2023-02-15T22:00:45.342+00:00,2023-02-15T22:07:08.489+00:00,152,96710dc8-fecb-440d-ae3e-c34ae8a9616f,PRESERVED_SPECIMEN,PRESENT,2295874,1,52,225,1456,2624,2295855,2295874,2295874,"Ashmunella levettei (Bland, 1882)",Animalia,Mollusca,Stylommatophora,Polygyridae,Ashmunella,Ashmunella levettei,Ashmunella,levettei,SPECIES,ACCEPTED,NE,NA,NA,NORTH_AMERICA,Arizona,1956,4,22,1956-04-22,2022-05-24T11:24:57.000+00:00,2023-02-15T22:07:08.489+00:00,https://invertebase.org/portal/collections/individual/index.php?occid=3151084,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,NA,"Walton, Munroe",NA,WGS84,Gastropoda,US,United States of America,NA,3151084,NA,NA,NA,Mollusk,2451526684,NA,df774601-186e-4e60-903e-7509ddebd280,7641,125429,DMNH,NA,NA,NA,ex Walton 867,NA,NA,NA,NA,NA,NA,NA,Dry - 62,NA,NA,NA,Cochise County,"Garden Canyon, Huachuca Mountains, 3.8 mi up canyon from last intersection",NA,NA,NA,b4ef45b3-f205-46cf-abc3-3fee350f89ba,Organism|Animalia|Mollusca|Gastropoda|Heterobranchia|Tectipleura|Euthyneura|Eupulmonata|Stylommatophora|Polygyridae|Ashmunella,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1eec9e04-1ccf-4ff6-aa9d-182ddce6d33a,http://creativecommons.org/publicdomain/zero/1.0/,NA,NA,NA,NA,NA,NA,31.472902/-110.347674/NA
"Ashmunella levettei (Bland, 1882)",-110.28385,31.39775,"cdc,gass84,ambinst",gbif,2451521163,"Ashmunella levettei (Bland, 1882)",3ee66eb3-4786-4bda-b7f1-c145b1a57a6b,a42867f0-813a-11dc-82e0-b8a03c50a862,6fdcfa44-e2fb-44e3-876d-7cf0e1f8bc9d,US,DWC_ARCHIVE,2023-02-15T22:00:45.342+00:00,2023-02-15T22:07:03.469+00:00,152,96710dc8-fecb-440d-ae3e-c34ae8a9616f,PRESERVED_SPECIMEN,PRESENT,2295874,1,52,225,1456,2624,2295855,2295874,2295874,"Ashmunella levettei (Bland, 1882)",Animalia,Mollusca,Stylommatophora,Polygyridae,Ashmunella,Ashmunella levettei,Ashmunella,levettei,SPECIES,ACCEPTED,NE,NA,NA,NORTH_AMERICA,Arizona,1948,4,1,1948-04-01,2022-05-24T11:24:39.000+00:00,2023-02-15T22:07:03.469+00:00,https://invertebase.org/portal/collections/individual/index.php?occid=3147882,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,NA,"Walton, Munroe",NA,WGS84,Gastropoda,US,United States of America,NA,3147882,NA,NA,NA,Mollusk,2451521163,NA,73e100cb-331c-4ca4-bd9f-1cd3d18dc5e4,7641,162986,DMNH,NA,NA,NA,ex Jackson 6888,NA,NA,NA,NA,NA,NA,NA,Dry - 4,6000',NA,NA,Cochise County,"Miller Canyon, Huachuca Mountains, 3 mi from Hwy",NA,NA,NA,b4ef45b3-f205-46cf-abc3-3fee350f89ba,Organism|Animalia|Mollusca|Gastropoda|Heterobranchia|Tectipleura|Euthyneura|Eupulmonata|Stylommatophora|Polygyridae|Ashmunella,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421322c6-b6be-48b9-8131-55b92bb94747,http://creativecommons.org/publicdomain/zero/1.0/,NA,NA,NA,NA,NA,NA,31.39775/-110.28385/NA
"Ashmunella levettei (Bland, 1882)",-110.29209,31.39482,"cdc,gass84,ambinst",gbif,2451523279,"Ashmunella levettei (Bland, 1882)",3ee66eb3-4786-4bda-b7f1-c145b1a57a6b,a42867f0-813a-11dc-82e0-b8a03c50a862,6fdcfa44-e2fb-44e3-876d-7cf0e1f8bc9d,US,DWC_ARCHIVE,2023-02-15T22:00:45.342+00:00,2023-02-15T22:07:03.603+00:00,152,96710dc8-fecb-440d-ae3e-c34ae8a9616f,PRESERVED_SPECIMEN,PRESENT,2295874,1,52,225,1456,2624,2295855,2295874,2295874,"Ashmunella levettei (Bland, 1882)",Animalia,Mollusca,Stylommatophora,Polygyridae,Ashmunella,Ashmunella levettei,Ashmunella,levettei,SPECIES,ACCEPTED,NE,NA,NA,NORTH_AMERICA,Arizona,1948,4,1,1948-04-01,2022-05-24T11:24:49.000+00:00,2023-02-15T22:07:03.603+00:00,https://invertebase.org/portal/collections/individual/index.php?occid=3150409,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,NA,"Walton, Munroe",NA,WGS84,Gastropoda,US,United States of America,NA,3150409,NA,NA,NA,Mollusk,2451523279,NA,ad7241cf-d144-44ce-8212-64785db8e64a,7641,125521,DMNH,NA,NA,NA,ex Walton S-98,NA,NA,NA,NA,NA,NA,NA,Dry - 11,NA,NA,NA,Cochise County,"Miller Canyon, Huachuca Mountains, High up in canyon",NA,NA,NA,b4ef45b3-f205-46cf-abc3-3fee350f89ba,Organism|Animalia|Mollusca|Gastropoda|Heterobranchia|Tectipleura|Euthyneura|Eupulmonata|Stylommatophora|Polygyridae|Ashmunella,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91f82048-270f-411f-9a26-ed880d3fbf7a,http://creativecommons.org/publicdomain/zero/1.0/,NA,NA,NA,NA,NA,NA,31.39482/-110.29209/NA
"Ashmunella levettei angigyra Pilsbry, 1905",-110.446106,31.55691,"gass84,osiic,incomis,inmafu",gbif,1065108089,"Ashmunella levettei angigyra Pilsbry, 1905",005eb8d8-ed94-41be-89cf-e3115a9058e4,7b8aff00-a9f8-11d8-944b-b8a03c50a862,3b84ff5b-79ce-427c-acb7-b4004e160f66,US,EML,2023-04-24T19:06:08.949+00:00,2023-04-24T19:10:20.473+00:00,304,7b8aff00-a9f8-11d8-944b-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,9092021,1,52,225,1456,2624,2295855,2295874,9092021,"Ashmunella levettei angigyra Pilsbry, 1905",Animalia,Mollusca,Stylommatophora,Polygyridae,Ashmunella,Ashmunella levettei,Ashmunella,levettei,SUBSPECIES,ACCEPTED,NA,NA,104,NORTH_AMERICA,Arizona,1919,NA,NA,1919-01-01,2023-03-02T19:05:00.000+00:00,2023-04-24T19:10:20.473+00:00,NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,NA,A. A. Hinckley,Mr. Leslie R. Hubricht,WGS84,Gastropoda,US,United States of America,The Field Museum of Natural History,04867573-4065-4dcd-bbb2-4a83634130c4,NA,NA,NA,Invertebrate Zoology,1065108089,NA,04867573-4065-4dcd-bbb2-4a83634130c4,NA,NA,FMNH,NA,NA,NA,NA,NA,FMNH267947,NA,NA,NA,e71f36f1-e271-4720-a604-3c5a1418e7aa,NA,NA,NA,FMNH,"North America, USA, Arizona, Hoachuc Mountains, Manilla Mine, State Road 294. [LL]",NA,"Hoachuc Mountains, Manilla Mine, State Road 294",NA,NA,FMNH,Invertebrate Zoology,Animalia Mollusca Gastropoda Stylommatophora Polygyridae,NA,,NA,angigyra,bfe4daf7-875e-478e-a335-0242f2ea0469,23,invertebrates-10-Apr-2023,ICZN,GeoLocate,NA,545132,NA,https://www.fieldmuseum.org/about/copyright-information,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.55691/-110.446106/NA
"Ashmunella levettei (Bland, 1882)",-110.325,31.392198,"gass84,osiic,incomis,inmafu",gbif,1065108193,"Ashmunella levettei (Bland, 1882)",005eb8d8-ed94-41be-89cf-e3115a9058e4,7b8aff00-a9f8-11d8-944b-b8a03c50a862,3b84ff5b-79ce-427c-acb7-b4004e160f66,US,EML,2023-04-24T19:06:08.949+00:00,2023-04-24T19:10:34.243+00:00,304,7b8aff00-a9f8-11d8-944b-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,2295874,1,52,225,1456,2624,2295855,2295874,2295874,"Ashmunella levettei (Bland, 1882)",Animalia,Mollusca,Stylommatophora,Polygyridae,Ashmunella,Ashmunella levettei,Ashmunella,levettei,SPECIES,ACCEPTED,NE,NA,1084,NORTH_AMERICA,Arizona,1919,NA,NA,1919-01-01,2023-03-01T13:54:00.000+00:00,2023-04-24T19:10:34.243+00:00,NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,NA,"J. H. Ferriss, A. A. Hinckley",NA,WGS84,Gastropoda,US,United States of America,The Field Museum of Natural History,2a150555-a738-4fd8-8fdd-75c904a0f057,NA,NA,NA,Invertebrate Zoology,1065108193,NA,2a150555-a738-4fd8-8fdd-75c904a0f057,NA,NA,FMNH,NA,NA,NA,NA,NA,JF-60625,NA,NA,NA,e71f36f1-e271-4720-a604-3c5a1418e7aa,NA,NA,NA,FMNH,"North America, USA, Arizona, Cochise, Sta. 317. Ida Canyon, Huachuca Mountains. [LL]",Cochise,"Sta. 317. Ida Canyon, Huachuca Mountains",NA,NA,FMNH,Invertebrate Zoology,Animalia Mollusca Gastropoda Stylommatophora Polygyridae,NA,,NA,NA,12149675-788a-4bb0-b844-fa5a2fce8c2e,99,invertebrates-10-Apr-2023,ICZN,GeoLocate,NA,429417,NA,https://www.fieldmuseum.org/about/copyright-information,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.392198/-110.325/NA
"Ashmunella levettei bifurca Pilsbry & Ferriss, 1909",-110.3,31.4,"gass84,osiic,incomis,inmafu",gbif,1065108062,"Ashmunella levettei bifurca Pilsbry & Ferriss, 1909",005eb8d8-ed94-41be-89cf-e3115a9058e4,7b8aff00-a9f8-11d8-944b-b8a03c50a862,3b84ff5b-79ce-427c-acb7-b4004e160f66,US,EML,2023-04-24T19:06:08.949+00:00,2023-04-24T19:10:32.083+00:00,304,7b8aff00-a9f8-11d8-944b-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,8736882,1,52,225,1456,2624,2295855,2295874,8736882,"Ashmunella levettei bifurca Pilsbry & Ferriss, 1909",Animalia,Mollusca,Stylommatophora,Polygyridae,Ashmunella,Ashmunella levettei,Ashmunella,levettei,SUBSPECIES,ACCEPTED,NA,NA,1506,NORTH_AMERICA,Arizona,1919,NA,NA,1919-01-01,2023-03-02T19:05:00.000+00:00,2023-04-24T19:10:32.083+00:00,NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,NA,A. A. Hinckley,Mr. Leslie R. Hubricht,WGS84,Gastropoda,US,United States of America,The Field Museum of Natural History,c5cb44ac-2f5d-4cdd-ab50-f6dc0f5997c0,NA,NA,NA,Invertebrate Zoology,1065108062,NA,c5cb44ac-2f5d-4cdd-ab50-f6dc0f5997c0,NA,NA,FMNH,NA,NA,NA,NA,NA,FMNH267960,NA,NA,NA,e71f36f1-e271-4720-a604-3c5a1418e7aa,NA,NA,NA,FMNH,"North America, USA, Arizona, Cochise, Carr Canyon, State Road 295. [LL]",Cochise,"Carr Canyon, State Road 295",NA,NA,FMNH,Invertebrate Zoology,Animalia Mollusca Gastropoda Stylommatophora Polygyridae,NA,,NA,bifurca,3827562f-82ff-4791-9b1a-1d1971e71b2b,14,invertebrates-10-Apr-2023,ICZN,GeoLocate,NA,545145,NA,https://www.fieldmuseum.org/about/copyright-information,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.4/-110.3/NA
"Ashmunella levettei (Bland, 1882)",-110.443087,31.471734,"gass84,osiic,incomis,inmafu",gbif,1065108076,"Ashmunella levettei (Bland, 1882)",005eb8d8-ed94-41be-89cf-e3115a9058e4,7b8aff00-a9f8-11d8-944b-b8a03c50a862,3b84ff5b-79ce-427c-acb7-b4004e160f66,US,EML,2023-04-24T19:06:08.949+00:00,2023-04-24T19:10:35.985+00:00,304,7b8aff00-a9f8-11d8-944b-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,2295874,1,52,225,1456,2624,2295855,2295874,2295874,"Ashmunella levettei (Bland, 1882)",Animalia,Mollusca,Stylommatophora,Polygyridae,Ashmunella,Ashmunella levettei,Ashmunella,levettei,SPECIES,ACCEPTED,NE,NA,4828,NORTH_AMERICA,Arizona,1919,NA,NA,1919-01-01,2023-03-01T13:54:00.000+00:00,2023-04-24T19:10:35.985+00:00,NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,NA,J. H. Ferriss,NA,WGS84,Gastropoda,US,United States of America,The Field Museum of Natural History,fa1caaa6-1fed-4b30-bac4-d62e46bfae07,NA,NA,NA,Invertebrate Zoology,1065108076,NA,fa1caaa6-1fed-4b30-bac4-d62e46bfae07,NA,NA,FMNH,NA,NA,NA,NA,NA,JF-60619,NA,NA,NA,e71f36f1-e271-4720-a604-3c5a1418e7aa,NA,NA,NA,FMNH,"North America, USA, Arizona, Cochise, Sta. 379. Lyle Canyon, Huachuca Mountains. [LL]",Cochise,"Sta. 379. Lyle Canyon, Huachuca Mountains",NA,NA,FMNH,Invertebrate Zoology,Animalia Mollusca Gastropoda Stylommatophora Polygyridae,NA,,NA,NA,247ed511-1631-4236-9817-43c0e7371361,6,invertebrates-10-Apr-2023,ICZN,GeoLocate,NA,429414,NA,https://www.fieldmuseum.org/about/copyright-information,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.471734/-110.443087/NA
"Ashmunella levettei bifurca Pilsbry & Ferriss, 1909",-109.799246,32.694235,"typstativ,colmafu,inmafu",gbif,477025360,"Ashmunella levettei bifurca Pilsbry & Ferriss, 1909",4bfac3ea-8763-4f4b-a71a-76a6f5f243d3,b4640710-8e03-11d8-b956-b8a03c50a862,b0f5183c-5ed0-47f4-b75f-65e0c1036cb5,US,EML,2023-04-20T21:53:33.047+00:00,2023-04-20T22:33:15.837+00:00,487,b4640710-8e03-11d8-b956-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,8736882,1,52,225,1456,2624,2295855,2295874,8736882,"Ashmunella levettei bifurca Pilsbry & Ferriss, 1909",Animalia,Mollusca,Stylommatophora,Polygyridae,Ashmunella,Ashmunella levettei,Ashmunella,levettei,SUBSPECIES,ACCEPTED,NA,NA,1506,NORTH_AMERICA,Arizona,1907,1,1,1907-01-01,2023-04-14T14:16:52.000+00:00,2023-04-20T22:33:15.837+00:00,http://mczbase.mcz.harvard.edu/guid/MCZ:Mala:221132,http://creativecommons.org/licenses/by-nc/4.0/legalcode,TRUE,NA,"James H. Ferriss, Daniels",[no agent data],WGS84,Gastropoda,US,United States of America,President and Fellows of Harvard College,MCZ:Mala:221132,NA,NA,1907,Mala,477025360,"Ariz, Huachuca Mts, Tanner's Canyon",MCZ:Mala:221132,NA,221132,MCZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,1cfca87c-083e-4d67-8e60-cb7d311f6058,66df5945-b2fd-4136-8566-1d085c3213fe,shell (dry),NA,b4640710-8e03-11d8-b956-b8a03c50a862,North America: United States: Arizona,NA,"Huachuca Mts, Tanner's Canyon",NA,NA,"Museum of Comparative Zoology, Harvard University",NA,Animalia Mollusca Gastropoda Stylommatophora Elasmognatha Mesodontacea Polygyridae Ashmunella levettei bifurca,"Ledger read: ""Paratypes"" in remarks.; Entered from ledger.",,NA,bifurca,NA,3,NA,ICZN,GEOLocate,NA,NA,1,NA,NA,malacology accession number=1296,NA,NA,NA,NA,NA,Brendan Haley,unverified,NA,NA,NA,"GEOLocate batch georeferencing, 2019-06-10",NA,{},http://vocab.getty.edu/tgn/7006451,NA,decimal degrees,[UNDER REVIEW; GEOLOCATE_SCORE: 38; GEOLOCATE_PRECISION: Low; GEOLOCATE_NUMRESULTS: 2],in collection,NA,NA,NA,NA,NA,Ashmunella levettei bifurca,NA,NA,32.694235/-109.799246/NA
"Ashmunella levettei (Bland, 1882)",-110.276915,31.414309,"gass84,osiic,incomis,inmafu",gbif,1065108104,"Ashmunella levettei (Bland, 1882)",005eb8d8-ed94-41be-89cf-e3115a9058e4,7b8aff00-a9f8-11d8-944b-b8a03c50a862,3b84ff5b-79ce-427c-acb7-b4004e160f66,US,EML,2023-04-24T19:06:08.949+00:00,2023-04-24T19:10:36.900+00:00,304,7b8aff00-a9f8-11d8-944b-b8a03c50a862,PRESERVED_SPECIMEN,PRESENT,2295874,1,52,225,1456,2624,2295855,2295874,2295874,"Ashmunella levettei (Bland, 1882)",Animalia,Mollusca,Stylommatophora,Polygyridae,Ashmunella,Ashmunella levettei,Ashmunella,levettei,SPECIES,ACCEPTED,NE,NA,5450,NORTH_AMERICA,Arizona,1907,10,19,1907-10-19,2023-03-02T18:56:00.000+00:00,2023-04-24T19:10:36.900+00:00,NA,http://creativecommons.org/publicdomain/zero/1.0/legalcode,FALSE,NA,J. H. Ferriss,NA,WGS84,Gastropoda,US,United States of America,The Field Museum of Natural History,2a8e0b4a-1aad-4449-bb02-a550a3d04e20,NA,NA,NA,Invertebrate Zoology,1065108104,NA,2a8e0b4a-1aad-4449-bb02-a550a3d04e20,NA,NA,FMNH,NA,NA,NA,NA,NA,JF-146285,NA,NA,NA,e71f36f1-e271-4720-a604-3c5a1418e7aa,NA,NA,NA,FMNH,"North America, USA, Arizona, Cochise, 7000ft: Miller Canyon, Huachuca. [LL]",Cochise,"Miller Canyon, Huachuca",NA,NA,FMNH,Invertebrate Zoology,Animalia Mollusca Gastropoda Stylommatophora Polygyridae,NA,,NA,NA,7133f8d3-e671-4a19-a1d6-32d88f949dd3,2,invertebrates-10-Apr-2023,ICZN,GeoLocate,292,468517,292,https://www.fieldmuseum.org/about/copyright-information,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.414309/-110.276915/NA
