X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
229.0,229.0,train,0.0010561342011545939,93.51528825013483,0.7419930558157954
230.0,230.0,train,0.0010166777157858532,86.45862033782744,0.7285983631414692
231.0,231.0,train,9.586424773611683E-4,71.50557101350961,0.707622675640266
232.0,232.0,train,9.523331972923007E-4,67.85603488763839,0.7052467754599603
233.0,233.0,train,0.0010411393651585043,91.83720110067391,0.736982306592211
234.0,234.0,train,9.320352990401424E-4,53.532880684281324,0.6974713901426174
235.0,235.0,train,0.0010063456593808293,80.89630993259387,0.7249773803698758
236.0,236.0,train,9.392700340160036E-4,55.684893660857576,0.7002660019343825
237.0,237.0,train,0.0010411393651585043,91.83720110067391,0.736982306592211
238.0,238.0,train,2.706639835046612E-4,5.095411140358885,0.2933342253407609
239.0,239.0,train,0.0010097418021534383,82.81297757164666,0.7261728946851941
240.0,240.0,train,8.247152101477457E-4,25.280611354371235,0.6528204856057629
241.0,241.0,train,0.0010411393651585043,91.83720110067391,0.736982306592211
242.0,242.0,train,6.209744066358149E-4,12.932458731813274,0.549123741085315
243.0,243.0,train,6.416395796779168E-4,13.574919793269274,0.5609187685267358
244.0,244.0,train,9.706676124331063E-4,73.53006147845176,0.7120981023485331
245.0,245.0,train,0.0010411393651585043,91.83720110067391,0.736982306592211
246.0,246.0,train,8.826446717529225E-4,38.23538730595478,0.6776840521584275
247.0,247.0,train,9.024348947257356E-4,47.19060196018732,0.685763425650138
248.0,248.0,train,6.722564335909805E-4,14.429235344748996,0.5778290621912923
249.0,249.0,train,9.42214912828027E-4,57.28404272278853,0.7013961347205637
250.0,250.0,train,9.42214912828027E-4,57.28404272278853,0.7013961347205637
251.0,251.0,train,6.305715015520529E-4,13.25743354797429,0.5546403566403001
252.0,252.0,train,0.0010097418021534383,82.81297757164666,0.7261728946851941
253.0,253.0,train,6.769414524817996E-4,14.771939549121827,0.5803586013235905
254.0,254.0,train,9.39582319209388E-4,55.77898249006375,0.7003860476014282
255.0,255.0,train,8.372013714024865E-4,28.515668270146612,0.658336885580997
256.0,256.0,train,9.320352990401424E-4,53.532880684281324,0.6974713901426174
257.0,257.0,train,5.739980541134149E-4,11.792518690058474,0.521118867276066
258.0,258.0,train,4.199326291741844E-4,8.04189141174681,0.41647827918336744
259.0,259.0,train,9.706676124331063E-4,73.53006147845176,0.7120981023485331
260.0,260.0,train,9.542255900319063E-4,68.06212620936185,0.7059614180499446
261.0,261.0,train,0.0010170739458161572,86.56594012548793,0.728736273078026
262.0,262.0,train,8.918715740484064E-4,40.01017086894843,0.6814764700516945
263.0,263.0,train,9.28351830464089E-4,51.11481974156169,0.6960385560005398
264.0,264.0,train,9.28351830464089E-4,51.11481974156169,0.6960385560005398
265.0,265.0,train,7.347838259610812E-4,17.310737130028716,0.6103680648570509
266.0,266.0,train,6.430812372887813E-4,13.611447662651237,0.5617300126547013
267.0,267.0,train,0.0010063456593808293,80.89630993259387,0.7249773803698758
268.0,268.0,train,6.2806641838511E-4,13.16930659712287,0.553206924772377
269.0,269.0,train,9.345996998551449E-4,54.559138258320715,0.6984649277654562
270.0,270.0,train,5.185334410956671E-4,10.17812460280937,0.4858061650191048
271.0,271.0,train,0.0011790650143339262,99.6084769819365,0.7796327376051486
272.0,272.0,train,0.0010381721521863364,88.82073023619417,0.7359792936642326
273.0,273.0,train,9.39582319209388E-4,55.77898249006375,0.7003860476014282
274.0,274.0,train,8.200805925030349E-4,24.29399800330524,0.6507503171865373
275.0,275.0,train,3.5826878329459544E-4,6.420134165022135,0.3684470969293502
276.0,276.0,train,9.04463535957608E-4,47.58581006568947,0.686580089066039
277.0,277.0,train,6.219327818446024E-4,12.961210704921667,0.5496776930223827
278.0,278.0,train,9.480582830472104E-4,65.87601375444432,0.7036259981099977
279.0,279.0,train,9.188649441405491E-4,49.94871962371803,0.6923169233453633
280.0,280.0,train,9.515997596929377E-4,67.77613169291807,0.7049693335141716
281.0,281.0,train,2.3758137927055E-4,4.717065005561848,0.2626999572291573
282.0,282.0,train,9.382780893903964E-4,55.17822300827384,0.6998843690040804
283.0,283.0,train,8.688553282038337E-4,35.52487650250482,0.671932062215767
284.0,284.0,train,8.738011192200156E-4,36.57551255463211,0.6740068262453904
285.0,285.0,train,8.349113513318041E-4,28.01405809993269,0.6573317572968853
286.0,286.0,train,9.408456575248483E-4,56.53037136081158,0.7008711974737388
287.0,287.0,train,8.744083895583321E-4,37.09130723326775,0.6742606705973258
288.0,288.0,train,0.0010468862880383199,92.5679011586059,0.7389141263128745
289.0,289.0,train,9.126555371523087E-4,49.364424042323186,0.6898563825161564
290.0,290.0,train,5.616429906824266E-4,11.215109974233279,0.5134688079129366
291.0,291.0,train,6.874780697679011E-4,15.317737492248792,0.5859923044059225
292.0,292.0,train,5.384926009956627E-4,10.45020680111964,0.4988038937531245
293.0,293.0,train,9.964810128758822E-4,79.98533722863048,0.7214751340165743
294.0,294.0,train,8.343137052416191E-4,27.956707804983033,0.6570689541889855
295.0,295.0,train,4.674060319668609E-4,9.02782684880069,0.45095269650033776
296.0,296.0,train,8.737795351243923E-4,36.566658804912805,0.6739978002637125
297.0,297.0,train,9.42214912828027E-4,57.28404272278853,0.7013961347205637
298.0,298.0,train,7.008373149086657E-4,15.802897735087283,0.5930265985723292
299.0,299.0,train,9.778829798325057E-4,76.80871181158014,0.7147505130571197
300.0,300.0,train,8.312277062667908E-4,27.597301755497064,0.6557087361272649
301.0,301.0,train,8.263137617401005E-4,26.49138071524391,0.6535316690271228
